book,book_name,section,office,office_en,job,job_en,count,duty_en
3,Spring Offices – Zongbo (Minister of Rites),30,菙氏,Mallets Officer,下士,Junior Officer,2,Administers mallets officer.
3,Spring Offices – Zongbo (Minister of Rites),30,菙氏,Mallets Officer,史,Scribe,1,Administers mallets officer.
3,Spring Offices – Zongbo (Minister of Rites),30,菙氏,Mallets Officer,徒,Laborer,8,Administers mallets officer.
3,Spring Offices – Zongbo (Minister of Rites),31,占人,Augury Officer,下士,Junior Officer,8,Administers augury officer.
3,Spring Offices – Zongbo (Minister of Rites),31,占人,Augury Officer,史,Scribe,2,Administers augury officer.
3,Spring Offices – Zongbo (Minister of Rites),31,占人,Augury Officer,府,Storekeeper,1,Administers augury officer.
3,Spring Offices – Zongbo (Minister of Rites),31,占人,Augury Officer,徒,Laborer,8,Administers augury officer.
3,Spring Offices – Zongbo (Minister of Rites),32,筮人,Milfoil Diviner,中士,Middle Officer,2,Administers milfoil diviner.
3,Spring Offices – Zongbo (Minister of Rites),32,筮人,Milfoil Diviner,史,Scribe,2,Administers milfoil diviner.
3,Spring Offices – Zongbo (Minister of Rites),32,筮人,Milfoil Diviner,府,Storekeeper,1,Administers milfoil diviner.
3,Spring Offices – Zongbo (Minister of Rites),32,筮人,Milfoil Diviner,徒,Laborer,4,Administers milfoil diviner.
3,Spring Offices – Zongbo (Minister of Rites),33,占夢,Dream Interpreter,中士,Middle Officer,2,Administers dream interpreter.
3,Spring Offices – Zongbo (Minister of Rites),33,占夢,Dream Interpreter,史,Scribe,2,Administers dream interpreter.
3,Spring Offices – Zongbo (Minister of Rites),33,占夢,Dream Interpreter,徒,Laborer,4,Administers dream interpreter.
3,Spring Offices – Zongbo (Minister of Rites),34,視祲,Omen Watcher,中士,Middle Officer,2,Administers omen watcher.
3,Spring Offices – Zongbo (Minister of Rites),34,視祲,Omen Watcher,史,Scribe,2,Administers omen watcher.
3,Spring Offices – Zongbo (Minister of Rites),34,視祲,Omen Watcher,徒,Laborer,4,Administers omen watcher.
3,Spring Offices – Zongbo (Minister of Rites),35,大祝,Grand Invocator,上士,Senior Officer,4,Administers grand invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,大祝,Grand Invocator,下大夫,Lower Grand Officer,2,Administers grand invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,下士,Junior Officer,16,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,中士,Middle Officer,8,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,史,Scribe,4,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,府,Storekeeper,2,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,徒,Laborer,40,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),35,小祝,Assistant Invocator,胥,Clerk,4,Administers assistant invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,上士,Senior Officer,2,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,下士,Junior Officer,8,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,中士,Middle Officer,4,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,史,Scribe,2,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,府,Storekeeper,2,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,徒,Laborer,40,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,喪祝,Funerary Invocator,胥,Clerk,4,Administers funerary invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,甸祝,Field Invocator,下士,Junior Officer,2,Administers field invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,甸祝,Field Invocator,史,Scribe,1,Administers field invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,甸祝,Field Invocator,府,Storekeeper,1,Administers field invocator.
3,Spring Offices – Zongbo (Minister of Rites),36,甸祝,Field Invocator,徒,Laborer,4,Administers field invocator.
3,Spring Offices – Zongbo (Minister of Rites),37,詛祝,Curse Invocator,下士,Junior Officer,2,Administers curse invocator.
3,Spring Offices – Zongbo (Minister of Rites),37,詛祝,Curse Invocator,史,Scribe,1,Administers curse invocator.
3,Spring Offices – Zongbo (Minister of Rites),37,詛祝,Curse Invocator,府,Storekeeper,1,Administers curse invocator.
3,Spring Offices – Zongbo (Minister of Rites),37,詛祝,Curse Invocator,徒,Laborer,4,Administers curse invocator.
3,Spring Offices – Zongbo (Minister of Rites),38,司巫,Director of Shamans,中士,Middle Officer,2,Administers director of shamans.
3,Spring Offices – Zongbo (Minister of Rites),38,司巫,Director of Shamans,史,Scribe,1,Administers director of shamans.
3,Spring Offices – Zongbo (Minister of Rites),38,司巫,Director of Shamans,府,Storekeeper,1,Administers director of shamans.
3,Spring Offices – Zongbo (Minister of Rites),38,司巫,Director of Shamans,徒,Laborer,10,Administers director of shamans.
3,Spring Offices – Zongbo (Minister of Rites),38,司巫,Director of Shamans,胥,Clerk,1,Administers director of shamans.
3,Spring Offices – Zongbo (Minister of Rites),39,其師,Their Master,中士,Middle Officer,4,Administers their master.
3,Spring Offices – Zongbo (Minister of Rites),39,其師,Their Master,史,Scribe,4,Administers their master.
3,Spring Offices – Zongbo (Minister of Rites),39,其師,Their Master,府,Storekeeper,2,Administers their master.
3,Spring Offices – Zongbo (Minister of Rites),39,其師,Their Master,徒,Laborer,40,Administers their master.
3,Spring Offices – Zongbo (Minister of Rites),39,其師,Their Master,胥,Clerk,4,Administers their master.
3,Spring Offices – Zongbo (Minister of Rites),40,大史,Grand Scribe,上士,Senior Officer,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,大史,Grand Scribe,下大夫,Lower Grand Officer,2,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,下士,Junior Officer,16,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,中士,Middle Officer,8,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,史,Scribe,8,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,府,Storekeeper,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,徒,Laborer,40,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),40,小史,Assistant Scribe,胥,Clerk,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),41,馮相氏,Astronomical Observer,下士,Junior Officer,4,Administers astronomical observer.
3,Spring Offices – Zongbo (Minister of Rites),41,馮相氏,Astronomical Observer,中士,Middle Officer,2,Administers astronomical observer.
3,Spring Offices – Zongbo (Minister of Rites),41,馮相氏,Astronomical Observer,史,Scribe,4,Administers astronomical observer.
3,Spring Offices – Zongbo (Minister of Rites),41,馮相氏,Astronomical Observer,府,Storekeeper,2,Administers astronomical observer.
3,Spring Offices – Zongbo (Minister of Rites),41,馮相氏,Astronomical Observer,徒,Laborer,8,Administers astronomical observer.
3,Spring Offices – Zongbo (Minister of Rites),42,保章氏,Astronomical Calendar Officer,下士,Junior Officer,4,Administers astronomical calendar officer.
3,Spring Offices – Zongbo (Minister of Rites),42,保章氏,Astronomical Calendar Officer,中士,Middle Officer,2,Administers astronomical calendar officer.
3,Spring Offices – Zongbo (Minister of Rites),42,保章氏,Astronomical Calendar Officer,史,Scribe,4,Administers astronomical calendar officer.
3,Spring Offices – Zongbo (Minister of Rites),42,保章氏,Astronomical Calendar Officer,府,Storekeeper,2,Administers astronomical calendar officer.
3,Spring Offices – Zongbo (Minister of Rites),42,保章氏,Astronomical Calendar Officer,徒,Laborer,8,Administers astronomical calendar officer.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,上士,Senior Officer,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,下士,Junior Officer,16,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,下大夫,Lower Grand Officer,2,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,中士,Middle Officer,8,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,中大夫,Middle Grand Officer,1,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,史,Scribe,8,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,府,Storekeeper,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,徒,Laborer,40,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,內史,Inner Scribe,胥,Clerk,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,外史,Outer Scribe,上士,Senior Officer,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,外史,Outer Scribe,下士,Junior Officer,16,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,外史,Outer Scribe,中士,Middle Officer,8,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,外史,Outer Scribe,徒,Laborer,20,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,外史,Outer Scribe,胥,Clerk,2,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,上士,Senior Officer,4,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,下士,Junior Officer,16,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,下大夫,Lower Grand Officer,2,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,中士,Middle Officer,8,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,史,Scribe,8,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,工,Artisan,100,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,府,Storekeeper,4,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,徒,Laborer,50,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,巾車,State Carriages Officer,胥,Clerk,5,Administers state carriages officer.
3,Spring Offices – Zongbo (Minister of Rites),43,御史,Censor / Recorder,下士,Junior Officer,16,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,御史,Censor / Recorder,史,Scribe,120,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,御史,Censor / Recorder,府,Storekeeper,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,御史,Censor / Recorder,徒,Laborer,40,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),43,御史,Censor / Recorder,胥,Clerk,4,Keeps state records.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,下士,Junior Officer,4,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,中士,Middle Officer,2,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,史,Scribe,2,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,府,Storekeeper,2,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,徒,Laborer,20,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),46,典路,Director of Roads and Carriages,胥,Clerk,2,Administers director of roads and carriages.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,下士,Junior Officer,4,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,中士,Middle Officer,2,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,史,Scribe,2,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,府,Storekeeper,2,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,徒,Laborer,20,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),47,車仆,Carriage Servant,胥,Clerk,2,Administers carriage servant.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,下士,Junior Officer,4,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,中士,Middle Officer,2,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,史,Scribe,2,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,府,Storekeeper,2,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,徒,Laborer,40,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),48,司常,Director of Standards,胥,Clerk,4,Administers director of standards.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,上士,Senior Officer,2,Administers capital clan officer.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,中士,Middle Officer,4,Administers capital clan officer.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,史,Scribe,4,Administers capital clan officer.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,府,Storekeeper,2,Administers capital clan officer.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,徒,Laborer,40,Administers capital clan officer.
3,Spring Offices – Zongbo (Minister of Rites),49,都宗人,Capital Clan Officer,胥,Clerk,4,Administers capital clan officer.
4,Summer Offices – Grand Sima,1,大司馬,Grand Sima,卿,Minister,1,Administers grand sima.
4,Summer Offices – Grand Sima,1,小司馬,Assistant Sima,中大夫,Middle Grand Officer,2,Administers assistant sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,中士,Middle Officer,16,Administers marching sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,史,Scribe,16,Administers marching sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,府,Storekeeper,6,Administers marching sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,徒,Laborer,320,Administers marching sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,旅下士,Retinue Junior Officer,32,Administers marching sima.
4,Summer Offices – Grand Sima,1,行司馬,Marching Sima,胥,Clerk,32,Administers marching sima.
4,Summer Offices – Grand Sima,1,軍司馬,Army Sima,下大夫,Lower Grand Officer,4,Administers army sima.
4,Summer Offices – Grand Sima,1,輿司馬,Chariot Sima,上士,Senior Officer,8,Manages horses and chariots.
4,Summer Offices – Grand Sima,2,凡制軍,凡制軍,徒,Laborer,100,Administers 凡制軍.
4,Summer Offices – Grand Sima,2,凡制軍,凡制軍,胥,Clerk,10,Administers 凡制軍.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,上士,Senior Officer,2,Administers director of merit.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,下士,Junior Officer,4,Administers director of merit.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,史,Scribe,4,Administers director of merit.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,府,Storekeeper,2,Administers director of merit.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,徒,Laborer,20,Administers director of merit.
4,Summer Offices – Grand Sima,3,司勛,Director of Merit,胥,Clerk,2,Administers director of merit.
4,Summer Offices – Grand Sima,4,馬質,Horse Appraiser,中士,Middle Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,4,馬質,Horse Appraiser,史,Scribe,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,4,馬質,Horse Appraiser,府,Storekeeper,1,Manages horses and chariots.
4,Summer Offices – Grand Sima,4,馬質,Horse Appraiser,徒,Laborer,8,Manages horses and chariots.
4,Summer Offices – Grand Sima,4,馬質,Horse Appraiser,賈,Merchant,4,Manages horses and chariots.
4,Summer Offices – Grand Sima,5,量人,Surveyor,下士,Junior Officer,2,Administers surveyor.
4,Summer Offices – Grand Sima,5,量人,Surveyor,史,Scribe,4,Administers surveyor.
4,Summer Offices – Grand Sima,5,量人,Surveyor,府,Storekeeper,1,Administers surveyor.
4,Summer Offices – Grand Sima,5,量人,Surveyor,徒,Laborer,8,Administers surveyor.
4,Summer Offices – Grand Sima,6,小子,Pages,下士,Junior Officer,2,Administers pages.
4,Summer Offices – Grand Sima,6,小子,Pages,史,Scribe,1,Administers pages.
4,Summer Offices – Grand Sima,6,小子,Pages,徒,Laborer,8,Administers pages.
4,Summer Offices – Grand Sima,7,羊人,Sheep Officer,下士,Junior Officer,2,Administers sheep officer.
4,Summer Offices – Grand Sima,7,羊人,Sheep Officer,史,Scribe,1,Administers sheep officer.
4,Summer Offices – Grand Sima,7,羊人,Sheep Officer,徒,Laborer,8,Administers sheep officer.
4,Summer Offices – Grand Sima,7,羊人,Sheep Officer,賈,Merchant,2,Administers sheep officer.
4,Summer Offices – Grand Sima,8,司爟,Director of Beacons,下士,Junior Officer,2,Administers director of beacons.
4,Summer Offices – Grand Sima,8,司爟,Director of Beacons,徒,Laborer,6,Administers director of beacons.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,上士,Senior Officer,2,Administers manager of fortifications.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,下士,Junior Officer,8,Administers manager of fortifications.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,史,Scribe,4,Administers manager of fortifications.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,府,Storekeeper,2,Administers manager of fortifications.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,徒,Laborer,40,Administers manager of fortifications.
4,Summer Offices – Grand Sima,9,掌固,Manager of Fortifications,胥,Clerk,4,Administers manager of fortifications.
4,Summer Offices – Grand Sima,10,司險,Director of Strategic Passes,下士,Junior Officer,4,Administers director of strategic passes.
4,Summer Offices – Grand Sima,10,司險,Director of Strategic Passes,中士,Middle Officer,2,Administers director of strategic passes.
4,Summer Offices – Grand Sima,10,司險,Director of Strategic Passes,史,Scribe,2,Administers director of strategic passes.
4,Summer Offices – Grand Sima,10,司險,Director of Strategic Passes,徒,Laborer,40,Administers director of strategic passes.
4,Summer Offices – Grand Sima,11,掌疆,Manager of Borders,中士,Middle Officer,8,Administers manager of borders.
4,Summer Offices – Grand Sima,11,掌疆,Manager of Borders,史,Scribe,4,Administers manager of borders.
4,Summer Offices – Grand Sima,11,掌疆,Manager of Borders,徒,Laborer,160,Administers manager of borders.
4,Summer Offices – Grand Sima,11,掌疆,Manager of Borders,胥,Clerk,16,Administers manager of borders.
4,Summer Offices – Grand Sima,12,候人,Watch Officer,上士,Senior Officer,6,Administers watch officer.
4,Summer Offices – Grand Sima,12,候人,Watch Officer,下士,Junior Officer,12,Administers watch officer.
4,Summer Offices – Grand Sima,12,候人,Watch Officer,史,Scribe,6,Administers watch officer.
4,Summer Offices – Grand Sima,12,候人,Watch Officer,徒,Laborer,120,Administers watch officer.
4,Summer Offices – Grand Sima,13,環人,Ring-Signal Officer,下士,Junior Officer,6,Administers ring-signal officer.
4,Summer Offices – Grand Sima,13,環人,Ring-Signal Officer,史,Scribe,2,Administers ring-signal officer.
4,Summer Offices – Grand Sima,13,環人,Ring-Signal Officer,徒,Laborer,12,Administers ring-signal officer.
4,Summer Offices – Grand Sima,14,挈壺氏,Water-Clock Officer,下士,Junior Officer,6,Administers water-clock officer.
4,Summer Offices – Grand Sima,14,挈壺氏,Water-Clock Officer,史,Scribe,2,Administers water-clock officer.
4,Summer Offices – Grand Sima,14,挈壺氏,Water-Clock Officer,徒,Laborer,12,Administers water-clock officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,上士,Senior Officer,4,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,下士,Junior Officer,8,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,下大夫,Lower Grand Officer,2,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,史,Scribe,4,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,府,Storekeeper,2,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,徒,Laborer,20,Administers archery officer.
4,Summer Offices – Grand Sima,15,射人,Archery Officer,胥,Clerk,2,Administers archery officer.
4,Summer Offices – Grand Sima,15,服不氏,Garment Inspection Officer,下士,Junior Officer,1,Administers garment inspection officer.
4,Summer Offices – Grand Sima,15,服不氏,Garment Inspection Officer,徒,Laborer,4,Administers garment inspection officer.
4,Summer Offices – Grand Sima,16,射鳥氏,Bird-Shooting Officer,下士,Junior Officer,1,Administers bird-shooting officer.
4,Summer Offices – Grand Sima,16,射鳥氏,Bird-Shooting Officer,徒,Laborer,4,Administers bird-shooting officer.
4,Summer Offices – Grand Sima,17,羅氏,Netting Officer,下士,Junior Officer,1,Administers netting officer.
4,Summer Offices – Grand Sima,17,羅氏,Netting Officer,徒,Laborer,8,Administers netting officer.
4,Summer Offices – Grand Sima,18,掌畜,Manager of Livestock,下士,Junior Officer,2,Administers manager of livestock.
4,Summer Offices – Grand Sima,18,掌畜,Manager of Livestock,史,Scribe,2,Administers manager of livestock.
4,Summer Offices – Grand Sima,18,掌畜,Manager of Livestock,徒,Laborer,20,Administers manager of livestock.
4,Summer Offices – Grand Sima,18,掌畜,Manager of Livestock,胥,Clerk,2,Administers manager of livestock.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,下士,Junior Officer,12,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,下大夫,Lower Grand Officer,2,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,中士,Middle Officer,6,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,史,Scribe,4,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,府,Storekeeper,2,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,徒,Laborer,40,Administers director of officers.
4,Summer Offices – Grand Sima,19,司士,Director of Officers,胥,Clerk,4,Administers director of officers.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,下大夫,Lower Grand Officer,2,Administers princes' attendants.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,中士,Middle Officer,4,Administers princes' attendants.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,史,Scribe,2,Administers princes' attendants.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,府,Storekeeper,2,Administers princes' attendants.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,徒,Laborer,20,Administers princes' attendants.
4,Summer Offices – Grand Sima,20,諸子,Princes' Attendants,胥,Clerk,2,Administers princes' attendants.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,上士,Senior Officer,2,Administers director of the right.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,下士,Junior Officer,4,Administers director of the right.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,史,Scribe,4,Administers director of the right.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,府,Storekeeper,4,Administers director of the right.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,徒,Laborer,80,Administers director of the right.
4,Summer Offices – Grand Sima,21,司右,Director of the Right,胥,Clerk,8,Administers director of the right.
4,Summer Offices – Grand Sima,22,虎賁氏,Tiger Guard Officer,下大夫,Lower Grand Officer,20,Guards palace or city.
4,Summer Offices – Grand Sima,22,虎賁氏,Tiger Guard Officer,中士,Middle Officer,12,Guards palace or city.
4,Summer Offices – Grand Sima,22,虎賁氏,Tiger Guard Officer,史,Scribe,8,Guards palace or city.
4,Summer Offices – Grand Sima,22,虎賁氏,Tiger Guard Officer,府,Storekeeper,2,Guards palace or city.
4,Summer Offices – Grand Sima,22,虎賁氏,Tiger Guard Officer,胥,Clerk,80,Guards palace or city.
4,Summer Offices – Grand Sima,23,旅賁氏,Brigade Guards Officer,下士,Junior Officer,16,Guards palace or city.
4,Summer Offices – Grand Sima,23,旅賁氏,Brigade Guards Officer,中士,Middle Officer,2,Guards palace or city.
4,Summer Offices – Grand Sima,23,旅賁氏,Brigade Guards Officer,史,Scribe,2,Guards palace or city.
4,Summer Offices – Grand Sima,23,旅賁氏,Brigade Guards Officer,徒,Laborer,8,Guards palace or city.
4,Summer Offices – Grand Sima,24,節服氏,Seasonal Dress Officer,下士,Junior Officer,8,Administers seasonal dress officer.
4,Summer Offices – Grand Sima,24,節服氏,Seasonal Dress Officer,徒,Laborer,4,Administers seasonal dress officer.
4,Summer Offices – Grand Sima,25,大仆,Grand Charioteer,下大夫,Lower Grand Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,25,小臣,Minor Retainer,上士,Senior Officer,4,Administers minor retainer.
4,Summer Offices – Grand Sima,25,御仆,Driving Servant,下士,Junior Officer,12,Administers driving servant.
4,Summer Offices – Grand Sima,25,御仆,Driving Servant,史,Scribe,4,Administers driving servant.
4,Summer Offices – Grand Sima,25,御仆,Driving Servant,府,Storekeeper,2,Administers driving servant.
4,Summer Offices – Grand Sima,25,御仆,Driving Servant,徒,Laborer,20,Administers driving servant.
4,Summer Offices – Grand Sima,25,御仆,Driving Servant,胥,Clerk,2,Administers driving servant.
4,Summer Offices – Grand Sima,25,祭仆,Sacrificial Charioteer,中士,Middle Officer,6,Manages horses and chariots.
4,Summer Offices – Grand Sima,26,弁師,Cap Master,下士,Junior Officer,2,Administers cap master.
4,Summer Offices – Grand Sima,26,弁師,Cap Master,史,Scribe,2,Administers cap master.
4,Summer Offices – Grand Sima,26,弁師,Cap Master,工,Artisan,4,Administers cap master.
4,Summer Offices – Grand Sima,26,弁師,Cap Master,徒,Laborer,4,Administers cap master.
4,Summer Offices – Grand Sima,26,隸仆,Servile Charioteer,下士,Junior Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,26,隸仆,Servile Charioteer,史,Scribe,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,26,隸仆,Servile Charioteer,府,Storekeeper,1,Manages horses and chariots.
4,Summer Offices – Grand Sima,26,隸仆,Servile Charioteer,徒,Laborer,40,Manages horses and chariots.
4,Summer Offices – Grand Sima,26,隸仆,Servile Charioteer,胥,Clerk,4,Manages horses and chariots.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,下大夫,Lower Grand Officer,2,Manages military weapons.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,中士,Middle Officer,8,Manages military weapons.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,史,Scribe,8,Manages military weapons.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,府,Storekeeper,4,Manages military weapons.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,徒,Laborer,80,Manages military weapons.
4,Summer Offices – Grand Sima,27,司甲,Director of Armor,胥,Clerk,8,Manages military weapons.
4,Summer Offices – Grand Sima,28,司兵,Director of Weapons,中士,Middle Officer,4,Manages military weapons.
4,Summer Offices – Grand Sima,28,司兵,Director of Weapons,史,Scribe,4,Manages military weapons.
4,Summer Offices – Grand Sima,28,司兵,Director of Weapons,府,Storekeeper,2,Manages military weapons.
4,Summer Offices – Grand Sima,28,司兵,Director of Weapons,徒,Laborer,20,Manages military weapons.
4,Summer Offices – Grand Sima,28,司兵,Director of Weapons,胥,Clerk,2,Manages military weapons.
